dummy_entertainment,dummy_entertainmentleisurebusiness,dummy_jeanlucmlenchon,dummy_nikosaliagas,dummy_politicalfigures,dummy_soccer,hashtags_count,mentions_count,tweet_external_urls_count,tweet_length,tweet_medias_count,followers_count,impression_count
1,0,0,0,0,0,0,0,1,153,0,721976,30743
0,0,0,0,0,0,0,0,1,43,0,721976,30923
0,1,0,0,0,0,0,0,1,37,0,721976,82732
1,0,0,0,0,0,0,3,0,302,1,721976,73044
0,1,0,0,0,0,0,0,1,120,0,721976,52626
0,1,0,0,0,0,0,0,1,73,0,721976,24030
0,1,0,0,0,0,0,0,1,130,0,721976,24998
0,1,0,0,0,0,0,0,1,111,0,721976,55468
0,1,0,0,0,0,1,0,1,90,0,721976,301116
1,0,0,0,0,0,0,0,1,41,0,721976,51261
0,1,0,0,0,0,0,0,1,142,0,721976,167628
0,1,0,0,0,0,1,0,1,119,0,721976,50084
0,1,0,0,0,0,1,0,1,73,0,721976,40451
0,1,0,0,0,0,0,0,1,90,0,721976,51451
0,1,0,0,0,0,1,0,1,70,0,721976,49310
0,1,0,0,0,0,0,0,1,85,0,721976,41734
0,1,0,0,0,0,0,0,1,27,0,721976,103311
0,1,0,0,0,0,0,0,1,27,0,721976,30822
0,1,0,0,0,0,1,0,0,69,0,721976,550632
1,1,0,0,0,0,1,2,1,215,0,721976,229760
0,1,0,0,0,0,1,0,1,95,0,721976,162469
1,0,0,0,0,0,0,0,1,90,0,721976,44826
0,0,0,0,0,1,0,3,1,279,0,721976,28365
0,0,0,0,0,0,0,0,1,102,0,721976,36706
0,0,0,0,0,0,0,0,1,38,0,721976,23135
0,0,0,0,0,1,0,0,1,59,1,721976,5353694
0,0,0,0,0,0,0,0,1,76,0,721976,148831
1,0,0,0,0,0,0,0,1,30,0,721976,35831
0,0,0,0,0,0,0,0,1,71,0,721976,50279
0,1,0,0,0,1,0,0,1,40,0,721976,29892
0,0,0,0,0,0,0,0,1,94,0,721976,37721
1,0,0,0,0,0,0,0,1,49,0,721976,34887
0,0,0,0,0,0,0,0,1,32,0,721976,22698
0,1,0,0,0,0,1,0,1,52,0,721976,68344
0,0,0,0,1,0,1,1,0,287,1,437766,9438
0,0,0,0,1,0,0,1,1,267,0,437766,9596
0,0,0,0,1,0,0,0,1,299,0,437766,8833
0,0,0,0,1,0,0,1,0,297,1,437766,41771
0,0,0,0,1,0,0,3,1,166,0,437766,9080
0,1,0,0,0,0,5,0,0,188,1,15211,3564
0,0,0,0,1,0,0,0,1,104,0,612602,90786
1,0,0,0,0,0,0,1,0,19,0,76178,718
1,0,0,0,0,0,0,2,0,24,0,76178,17801
1,0,0,0,0,0,0,0,1,31,0,76178,80347
1,0,0,0,0,0,0,1,0,17,0,76178,23743
1,0,0,0,0,0,0,3,0,61,0,76178,110
1,0,0,0,0,0,0,10,0,133,0,76178,178
1,0,0,0,0,0,0,0,1,44,0,76178,40408
1,0,0,0,0,0,0,0,1,30,0,76178,12763
1,0,0,0,0,0,0,0,1,40,0,76178,52982
1,0,0,0,0,0,0,6,0,94,0,76178,34986
1,0,0,0,0,0,0,5,0,68,0,76178,3561
1,0,0,0,0,0,0,0,1,26,0,76178,5657
0,1,0,0,0,0,0,0,1,40,0,76178,25549
0,1,0,0,0,0,2,1,0,223,1,23425,18857
0,0,0,0,1,0,2,2,1,302,0,963529,7161
0,0,0,0,1,0,0,1,1,177,0,963529,13096
0,0,0,0,1,0,0,0,1,303,0,963529,7885
0,0,0,0,1,0,0,0,2,307,0,963529,13600
0,0,0,0,1,0,0,0,1,176,0,963529,1331
0,0,0,0,1,0,0,0,0,297,1,963529,15785
0,0,0,0,1,0,2,0,1,280,0,963529,8616
0,0,0,0,1,0,0,3,0,265,1,963529,7472
0,0,0,0,1,0,0,0,0,239,1,963529,23649
0,0,0,0,1,0,2,0,1,304,0,963529,11768
0,0,0,0,1,0,0,2,0,52,0,963529,6507
0,0,0,0,1,0,1,1,0,308,2,963529,12619
0,0,0,0,1,0,0,0,2,268,0,963529,16532
0,0,0,0,1,0,1,1,0,280,0,963529,11427
0,0,0,0,1,0,2,0,1,202,1,963529,4996
0,0,0,0,1,0,0,1,1,244,0,963529,19319
0,0,0,0,1,0,0,0,1,299,0,963529,109231
0,0,0,0,1,0,0,1,0,48,0,963529,1569
0,0,0,0,1,0,1,0,1,225,0,963529,24513
0,0,0,0,1,0,0,0,1,214,0,963529,6754
0,0,0,0,1,0,2,0,0,280,0,963529,9926
0,0,0,0,1,0,1,0,1,301,0,963529,25552
0,0,0,0,1,0,2,1,1,214,0,963529,19606
0,0,0,0,1,0,0,1,1,177,0,963529,7803
0,0,0,0,1,0,0,3,0,43,0,963529,2204
0,0,0,0,1,0,1,1,1,286,4,963529,9199
0,0,0,0,1,0,0,1,1,304,0,963529,19139
0,0,0,0,1,0,0,1,1,228,0,963529,11478
0,0,0,0,1,0,1,2,1,304,0,963529,7479
0,0,0,0,1,0,1,2,1,209,0,963529,5870
0,0,0,0,1,0,2,0,0,304,1,963529,8265
0,0,0,0,1,0,0,2,1,263,0,963529,7847
0,0,0,0,1,0,1,0,1,195,0,963529,40041
0,0,0,0,1,0,0,1,0,142,0,963529,1082
0,0,0,0,1,0,1,1,1,302,0,963529,5512
0,0,0,0,1,0,2,3,1,326,1,963529,6169
0,0,0,0,1,0,0,1,1,73,0,963529,8893
0,0,0,0,1,0,2,0,1,302,0,963529,9608
0,0,0,0,1,0,1,0,1,269,0,963529,7011
0,0,0,0,1,0,1,0,1,66,0,963529,12253
0,0,0,0,1,0,1,2,0,240,1,963529,6631
0,0,0,0,1,0,0,1,0,276,0,963529,3983
0,0,0,0,1,0,0,2,1,134,0,963529,12452
0,0,0,0,1,0,1,0,0,115,2,963529,13710
0,0,0,0,1,0,1,0,0,151,0,963529,12706
0,0,0,0,1,0,1,1,0,296,1,963529,12368
0,0,0,0,1,0,1,1,0,304,1,963529,8840
0,0,0,0,1,0,1,2,1,106,0,963529,7389
0,0,0,0,1,0,1,0,1,56,0,963529,9163
0,0,0,0,1,0,2,2,1,268,0,963529,7115
0,0,0,0,1,0,1,0,1,327,4,963529,78243
0,0,0,0,1,0,1,0,0,192,1,963529,35668
0,0,0,0,1,0,2,0,1,303,0,963529,6816
0,0,0,0,1,0,0,4,0,302,1,963529,8486
0,0,0,0,1,0,0,1,0,180,1,963529,12384
0,0,0,0,1,0,0,0,1,252,0,963529,10828
0,0,0,0,1,0,0,1,1,300,0,963529,5075
0,0,0,0,1,0,1,2,1,279,0,963529,7174
0,1,0,0,1,0,3,0,1,303,0,963529,18401
0,0,0,0,1,0,1,2,1,235,0,963529,6723
0,0,0,0,1,0,0,0,1,130,0,963529,18028
0,0,0,0,1,0,2,0,1,330,1,963529,11323
0,0,0,0,1,0,2,0,0,157,1,963529,107374
0,0,0,0,1,0,2,1,1,144,0,963529,22780
0,0,0,0,1,0,0,2,2,328,1,963529,5640
0,0,0,0,1,0,0,0,1,27,0,963529,8750
0,0,0,0,1,0,0,2,0,218,1,963529,7645
0,0,0,0,1,0,0,6,0,91,0,963529,2257
0,0,0,0,1,0,0,1,0,233,1,963529,5494
0,0,0,0,1,0,0,1,0,81,0,963529,11432
1,0,0,0,0,0,1,1,1,198,0,209866,6390
1,0,0,0,0,0,0,2,0,293,1,209866,3509
1,0,0,0,0,0,0,2,0,286,1,209866,6929
0,0,0,0,0,0,0,0,0,298,1,209866,4640
1,0,0,0,0,0,0,1,0,303,1,209866,22353
0,0,0,0,1,0,0,2,0,222,0,209866,6871
0,0,0,0,0,0,0,1,0,262,0,209866,14834
0,0,0,0,1,0,0,1,1,188,0,209866,75896
0,0,0,0,0,0,0,1,0,239,1,209866,10222
0,0,0,0,0,0,0,3,0,285,1,209866,12570
1,0,0,0,0,0,1,1,0,301,1,209866,8904
1,0,0,0,0,0,0,1,0,259,1,209866,4364
0,0,0,0,0,0,0,0,0,237,1,209866,9409
0,0,0,0,0,0,0,0,0,272,1,209866,4766
0,0,0,0,0,0,0,1,0,295,1,209866,4171
0,0,0,0,0,0,0,2,0,121,1,209866,4365
1,0,0,0,0,0,0,3,0,236,1,209866,9870
0,0,0,0,0,1,1,2,0,191,1,209866,10068
0,0,0,0,0,0,1,2,1,263,0,209866,4768
1,0,0,0,0,0,0,1,0,303,1,209866,8713
0,0,0,0,0,0,0,0,0,263,1,209866,271575
0,0,0,0,1,0,0,0,0,286,1,209866,4374
0,0,0,0,0,0,0,0,0,223,1,209866,3114
0,0,0,0,0,0,1,1,0,296,1,209866,7229
0,0,0,0,0,0,1,1,0,292,2,209866,5003
0,0,0,0,0,0,0,0,0,259,1,209866,14020
1,0,0,0,0,0,0,0,0,304,1,209866,5374
0,0,1,0,0,0,0,0,0,298,1,209866,4863
0,0,1,0,0,0,0,0,0,182,1,209866,7027
0,0,0,0,0,0,0,2,0,264,1,209866,6716
0,0,0,0,1,0,0,2,1,258,0,209866,10824
1,0,0,0,0,0,0,2,0,113,1,209866,7445
0,0,0,0,0,0,0,3,0,221,1,209866,8607
0,0,0,0,0,1,0,0,0,280,1,209866,15078
0,0,0,0,0,0,0,1,0,276,1,209866,3991
0,0,0,0,0,0,0,1,1,223,0,209866,10411
0,0,0,0,0,0,0,1,0,285,1,209866,3767
1,0,0,0,0,0,0,1,0,235,1,209866,4654
1,0,0,0,0,0,0,1,0,301,1,209866,7760
0,1,0,0,0,0,0,0,0,296,1,209866,12617
0,0,0,0,0,0,0,3,0,304,1,209866,13171
0,0,0,0,0,0,0,0,0,269,1,209866,18771
0,0,0,0,0,0,0,2,0,293,1,209866,15547
0,0,0,0,1,0,0,1,0,271,1,209866,6431
0,0,0,0,0,1,0,3,1,240,0,209866,5620
0,0,0,0,0,0,0,1,1,231,0,209866,3767
1,0,0,0,0,0,0,0,0,272,1,209866,5190
0,0,0,0,0,0,1,1,0,178,1,209866,2536
0,1,0,0,0,0,0,0,0,281,1,209866,4674
0,0,0,0,0,0,1,0,0,252,0,209866,9139
0,0,0,0,0,0,0,1,0,288,1,209866,4368
0,1,0,0,0,0,0,0,0,232,1,209866,36966
0,0,0,0,0,0,0,1,0,297,1,209866,10242
0,0,0,0,1,0,0,0,0,154,1,209866,7911
1,0,0,0,0,0,0,0,0,219,1,209866,6212
0,0,0,0,0,0,0,0,0,258,1,209866,130809
1,0,0,0,0,0,0,1,0,298,1,209866,4407
0,0,0,0,0,1,0,1,0,273,1,209866,7333
0,0,0,0,0,1,0,2,0,234,1,209866,9098
0,0,0,0,0,0,0,1,1,251,0,209866,3525
1,0,0,0,0,0,1,0,0,303,1,209866,20432
0,0,0,0,0,0,0,1,0,301,2,209866,3834
1,0,0,0,0,0,0,1,0,255,1,209866,2522
0,0,0,0,0,0,0,3,1,245,0,209866,4192
0,0,0,0,0,0,1,3,0,123,1,209866,22465
0,0,0,0,0,0,0,2,0,249,2,209866,7849
0,1,0,0,0,0,0,1,0,302,1,209866,7231
0,0,1,0,1,0,0,1,1,239,0,209866,27338
0,0,0,0,0,0,0,0,0,276,2,209866,4684
0,0,0,0,0,0,0,0,0,301,1,209866,12760
0,0,0,0,0,0,2,0,0,285,1,209866,3903
1,0,0,0,0,0,2,1,0,254,1,209866,5633
0,0,0,0,0,0,0,2,0,268,1,209866,6516
0,0,0,0,1,0,0,9,0,115,0,61810,156
1,0,0,0,0,0,1,2,1,124,0,61810,2098
0,0,0,0,1,0,2,1,2,301,0,61810,7844
1,0,0,0,0,0,4,0,0,302,1,61810,4115
0,0,0,0,1,0,5,1,0,267,1,61810,2560
0,0,0,0,1,0,1,5,0,258,4,61810,1321
0,0,0,0,1,0,1,2,0,303,1,61810,1803
0,0,0,0,0,0,1,1,1,267,0,61810,1236
0,0,0,0,1,0,1,4,0,290,1,61810,1179
0,0,0,0,1,0,0,1,0,203,1,61810,3713
0,0,0,0,1,0,5,2,0,247,1,61810,1454
0,0,0,0,1,0,3,3,0,284,1,61810,1394
0,0,0,0,1,0,4,2,0,265,1,61810,2458
0,0,0,0,1,0,2,3,0,303,1,61810,2363
0,0,0,0,1,0,2,3,0,307,4,61810,3687
0,0,0,0,1,0,1,3,1,325,1,61810,2125
1,0,0,0,0,0,2,0,0,292,1,61810,5007
1,0,0,0,0,0,2,2,0,304,2,61810,10085
0,0,0,0,1,0,0,3,1,325,1,61810,18729
0,0,0,0,1,0,0,3,1,292,2,61810,1383
0,0,0,0,1,0,1,3,2,304,1,61810,2549
0,0,0,0,1,0,3,0,0,298,1,61810,12403
1,0,0,0,0,0,0,0,1,55,0,61810,3169
0,0,0,0,0,0,3,2,0,236,1,61810,3830
0,0,0,0,1,0,3,4,0,274,1,61810,3956
0,0,0,0,1,0,1,4,0,298,1,61810,2853
1,0,0,0,0,0,3,0,0,179,1,61810,1120
0,0,0,0,1,0,0,13,0,315,0,61810,174
0,0,0,0,0,0,0,1,0,299,4,61810,889
0,0,0,0,1,0,0,13,0,304,0,61810,178
0,0,0,0,1,0,0,3,0,260,3,61810,2219
0,0,0,0,0,0,1,0,0,232,1,61810,3769
0,1,0,0,0,0,0,1,1,49,0,61810,1559
0,0,0,0,1,0,1,2,1,277,0,61810,5910
0,0,0,0,0,0,2,0,1,250,0,61810,1378
0,0,0,0,0,0,2,0,1,268,1,61810,1550
0,0,0,0,1,0,2,1,1,325,1,61810,2344
0,0,0,0,1,0,0,3,1,325,1,61810,3702
0,0,0,0,1,0,1,1,1,324,1,61810,7016
0,1,0,0,1,0,0,14,0,457,0,61810,417
0,0,0,0,1,0,0,3,1,326,1,61810,11527
0,0,0,0,1,0,2,5,1,243,1,61810,2938
0,0,0,0,1,0,2,2,0,225,4,61810,1782
0,0,0,0,1,0,0,3,0,303,3,61810,10218
0,0,0,0,1,0,0,2,0,252,1,61810,6575
0,0,0,0,1,0,0,1,0,295,1,61810,23733
0,0,0,0,1,0,1,11,0,357,0,61810,142
0,1,0,0,1,0,2,5,0,297,4,61810,10012
0,0,0,0,1,0,1,7,0,310,1,61810,2003
0,0,0,0,1,0,1,3,1,246,0,61810,1500
1,0,0,0,0,0,2,1,1,282,1,61810,5072
0,0,0,0,1,0,0,3,0,269,1,61810,11438
0,0,0,0,1,0,0,2,1,328,1,61810,7578
0,0,0,0,0,0,0,3,1,262,0,61810,1569
1,0,0,0,0,0,0,11,0,163,0,61810,2195
1,0,0,0,0,0,1,11,0,419,0,61810,2512
1,0,0,0,0,0,0,12,0,173,0,61810,467
1,0,0,0,0,0,0,11,0,199,0,61810,4100
1,0,0,0,0,0,0,11,0,172,0,61810,5606
1,0,0,0,0,0,0,10,0,150,0,61810,5304
1,0,0,0,0,0,0,11,0,195,0,61810,3559
1,0,0,0,0,0,0,11,0,182,0,61810,4257
1,0,0,0,0,0,0,1,0,303,3,61810,1307
0,0,0,0,1,0,0,12,0,161,0,61810,125
0,0,0,0,0,0,1,2,1,327,1,61810,3932
1,0,0,0,0,0,3,4,0,287,1,61810,2493
1,0,0,0,0,0,0,0,1,39,0,61810,1122
1,0,0,0,0,0,3,4,0,287,1,61810,4779
0,0,0,0,1,0,2,3,1,314,1,61810,3109
0,0,0,0,0,0,4,2,1,328,1,61810,3506
0,0,0,0,1,0,0,2,0,299,3,61810,2829
0,0,0,0,0,0,1,1,0,240,2,61810,24386
1,0,0,0,0,0,1,0,0,268,1,61810,916
0,0,0,0,1,0,1,5,1,288,0,61810,2178
0,0,0,0,1,0,0,9,0,215,0,61810,104
0,0,0,0,1,0,1,9,0,357,1,61810,164
0,0,0,0,0,0,0,3,0,53,0,61810,101
0,0,0,0,0,0,3,1,2,295,1,61810,1283
1,0,0,0,0,0,0,4,0,173,0,61810,511
1,0,0,0,0,0,2,1,1,307,0,61810,3877
0,0,0,0,0,0,2,1,1,211,0,61810,1320
0,0,0,0,0,0,1,2,0,261,2,61810,1640
1,1,0,0,0,0,3,3,1,324,1,61810,4190
0,0,0,0,0,0,1,1,1,276,0,61810,3835
0,0,0,0,1,0,1,3,0,307,1,61810,44770
0,0,0,0,1,0,1,3,1,288,1,61810,2167
0,0,0,0,0,0,2,4,1,297,0,61810,7107
0,0,0,0,0,0,1,5,0,312,4,61810,19647
1,0,0,0,0,0,2,0,0,301,1,61810,6242
0,0,0,0,0,1,1,0,1,267,0,61810,3691
0,0,0,0,1,0,1,2,0,310,1,61810,2722
0,0,0,0,1,0,0,2,1,294,1,61810,1498
0,0,0,0,0,0,0,2,0,36,0,61810,320
0,0,0,0,0,0,0,2,0,22,0,61810,364
0,0,0,0,0,0,2,1,0,251,1,61810,30416
0,0,0,0,0,0,0,2,0,23,0,61810,3902
0,0,0,0,1,0,0,16,0,248,0,61810,156
0,0,0,0,1,0,1,4,0,299,1,61810,31972
1,0,0,0,0,0,0,12,0,164,0,61810,1165
1,0,0,0,0,0,1,0,1,91,0,61810,1592
0,0,0,0,1,0,1,2,0,296,1,61810,5373
0,0,0,0,1,0,1,0,0,301,1,61810,2628
0,0,0,0,1,0,1,3,1,296,0,61810,1638
0,1,0,0,0,0,1,2,0,282,2,61810,5136
0,0,0,0,1,0,0,1,1,176,0,61810,465
0,0,0,0,1,0,2,5,1,327,1,61810,2113
0,0,0,0,0,0,3,2,1,168,1,61810,977
0,0,0,0,1,0,2,3,1,331,1,61810,2524
0,0,0,0,1,0,1,3,0,282,4,61810,4840
1,0,0,0,0,0,0,12,0,174,0,61810,1293
1,0,0,0,0,0,3,1,1,323,1,61810,72765
0,0,0,0,1,0,0,2,0,31,0,61810,442
0,0,0,0,0,0,4,1,1,300,0,61810,4323
0,0,0,0,1,0,2,4,0,290,1,61810,4817
1,0,0,0,0,0,1,0,0,271,1,61810,1315
0,1,0,0,0,0,1,4,1,312,1,61810,1150
0,0,0,0,1,0,0,7,0,174,0,61810,353
0,0,0,0,1,0,0,2,0,246,1,61810,240699
1,0,0,0,0,0,0,11,0,158,0,61810,247
0,0,0,0,1,0,6,2,1,322,1,61810,3541
1,0,0,0,0,0,0,12,0,172,0,61810,112
0,0,0,0,1,0,0,2,0,307,1,61810,5613
1,0,0,0,0,0,2,2,1,325,1,61810,11774
1,0,0,0,0,0,3,2,0,308,1,61810,1368
0,0,0,0,0,0,1,0,1,240,0,61810,2120
1,0,0,0,0,0,2,2,0,174,1,61810,5203
0,0,0,0,1,0,1,2,0,307,1,61810,2602
0,0,0,0,1,0,4,0,1,301,0,61810,23047
0,0,0,0,1,0,0,0,1,118,0,61810,4016
1,0,0,0,0,0,0,5,0,203,0,61810,916
1,0,0,0,0,0,2,2,0,150,1,61810,7739
0,0,0,0,1,0,0,4,1,296,0,61810,3914
0,0,0,0,1,0,0,6,0,74,0,61810,313
0,0,0,0,1,0,1,4,0,273,1,61810,4600
0,0,0,0,1,0,0,2,0,302,1,61810,4558
0,0,0,0,0,0,4,0,0,295,4,61810,1467
0,0,0,0,0,0,4,0,0,312,3,61810,3769
0,1,0,0,0,0,0,1,0,23,0,61810,4375
0,0,0,0,1,0,0,11,0,148,0,61810,265
0,0,0,0,1,0,2,2,1,332,1,61810,20969
0,0,0,0,1,0,3,5,0,122,0,61810,917
0,0,0,0,1,0,3,6,0,137,0,61810,215
0,0,0,0,1,0,0,6,0,75,0,61810,171
0,0,0,0,1,0,4,6,0,169,0,61810,455
0,0,0,0,1,0,4,6,0,163,0,61810,596
0,0,0,0,1,0,4,5,0,164,0,61810,683
0,0,0,0,1,0,4,6,0,167,0,61810,653
0,0,0,0,1,0,0,6,0,73,0,61810,543
0,0,0,0,1,0,0,6,0,76,0,61810,301
0,0,0,0,1,0,4,5,1,280,0,61810,158440
0,0,0,0,1,0,3,2,1,322,1,61810,8426
1,0,0,0,0,0,2,3,1,323,1,61810,1174
1,0,0,0,0,0,3,1,1,222,0,61810,1784
1,0,0,0,0,0,0,3,0,132,1,61810,1498
0,0,0,1,0,0,0,0,1,298,0,61810,9224
0,0,0,0,1,0,0,2,0,226,1,61810,2707
0,0,0,0,1,0,0,1,1,276,1,61810,17326
0,0,0,0,1,0,3,1,1,270,0,61810,747
0,0,0,0,0,1,2,1,0,308,1,61810,2852
0,0,0,1,0,0,2,2,0,253,1,61810,3674
1,0,0,0,0,0,0,14,0,191,0,61810,112
1,0,0,0,0,0,2,4,0,304,1,61810,8643
1,0,0,0,0,0,2,15,0,303,1,1670050,14194
1,0,0,0,0,0,1,2,1,149,0,1670050,9463
1,0,0,0,0,0,1,15,0,303,1,1670050,10038
1,0,0,0,0,0,1,3,1,277,1,1670050,5730
1,0,0,0,0,0,3,1,0,210,1,1670050,11683
1,0,0,0,0,0,3,2,0,245,1,1670050,11392
1,0,0,0,0,0,0,3,0,44,0,1670050,196
1,0,0,0,0,0,0,4,0,190,1,1670050,7147
1,0,0,0,0,0,5,13,0,302,1,1670050,22171
1,0,0,0,0,0,4,10,0,300,1,1670050,13334
1,0,0,0,0,0,6,13,0,302,1,1670050,8510
1,0,0,0,0,0,3,11,0,299,1,1670050,9576
1,0,0,0,0,0,6,13,0,300,1,1670050,21723
1,0,0,0,0,0,1,2,0,161,1,1670050,9256
1,0,0,0,0,0,2,3,0,184,1,1670050,16137
1,0,0,0,0,0,0,0,0,40,1,1670050,32358
1,0,0,0,0,0,1,7,1,280,1,1670050,17181
1,0,0,0,0,0,0,0,1,49,0,1670050,10747
0,0,0,0,0,0,0,0,1,30,0,1670050,27924
1,1,0,0,0,0,1,7,1,196,1,1670050,20180
1,0,0,0,0,0,0,0,1,35,0,1670050,20072
1,0,0,0,0,0,0,0,1,28,0,1670050,10631
1,0,0,0,0,0,0,0,1,31,0,1670050,21429
1,0,0,0,0,0,0,0,1,32,0,1670050,29262
1,1,0,0,0,0,1,16,0,299,1,1670050,20566
0,0,0,0,0,0,0,0,1,60,0,1670050,66993
1,1,0,0,0,0,3,6,0,222,1,1670050,38286
1,1,0,0,0,0,0,0,1,30,0,1670050,15724
1,0,0,0,0,0,0,2,0,47,0,1670050,348
1,0,0,0,0,0,0,2,0,40,0,1670050,961
0,0,0,0,1,0,0,0,1,146,0,1670050,30751
0,1,0,0,0,0,0,2,1,46,0,918111,14823
1,0,0,0,0,0,2,1,0,65,1,918111,20783
1,0,0,0,0,0,0,0,0,71,1,918111,54964
1,0,0,0,0,0,0,1,1,52,0,918111,22387
1,1,0,0,0,0,0,0,1,27,0,918111,12925
0,1,0,0,0,0,6,0,0,280,1,918111,32728
1,1,0,0,0,0,0,1,1,138,1,918111,22229
1,0,0,0,0,0,0,1,0,16,0,918111,23824
1,0,0,0,0,0,0,1,0,43,1,918111,25362
1,1,0,0,0,0,0,1,1,124,1,918111,12694
1,0,0,0,0,0,0,0,1,32,0,918111,20612
0,1,0,0,0,0,0,2,0,140,1,4678541,376654
0,1,0,0,0,0,0,0,1,46,0,4678541,61771
0,0,1,0,1,0,1,0,0,183,1,2671936,620608
0,0,1,0,1,0,1,0,0,133,0,2671936,372796
0,0,1,0,1,0,0,0,1,304,0,2671936,1052082
0,0,1,0,1,0,1,1,0,276,0,2671936,214000
0,0,1,0,1,0,0,0,1,125,0,2671936,40690
0,0,1,0,1,0,2,0,0,135,3,2671936,91115
0,0,1,0,1,0,1,0,1,169,0,2671936,303123
0,0,1,0,1,0,0,0,0,243,1,2671936,188267
0,0,1,0,1,0,0,0,0,200,1,2671936,266180
0,0,1,0,1,0,1,0,2,204,0,2671936,38249
0,0,1,0,1,0,0,0,0,304,1,2671936,214611
0,0,1,0,1,0,1,1,1,153,1,2671936,27422
0,0,1,0,1,0,2,0,0,239,0,2671936,133259
0,0,1,0,1,0,0,0,1,174,0,2671936,136220
0,0,1,0,1,0,0,0,0,170,1,2671936,345578
0,0,1,0,1,0,1,0,1,153,1,2671936,97203
0,0,1,0,1,0,2,0,0,162,0,2671936,339452
0,0,1,0,1,0,0,0,0,273,1,2671936,105948
0,0,1,0,1,0,2,0,1,143,0,2671936,156473
0,0,1,0,1,0,1,1,0,280,0,2671936,1091985
0,0,1,0,1,0,1,0,1,136,1,2671936,76148
0,0,1,0,1,0,1,0,0,304,1,2671936,60115
0,0,1,0,1,0,1,0,0,300,1,2671936,83115
0,0,1,0,1,0,1,0,0,251,1,2671936,47746
0,0,1,0,1,0,1,0,0,275,1,2671936,59095
0,0,1,0,1,0,0,0,0,304,1,2671936,182943
0,0,1,0,1,0,1,0,0,258,1,2671936,54597
0,0,1,0,1,0,1,0,0,264,1,2671936,61716
0,0,1,0,1,0,0,0,0,301,1,2671936,80131
0,0,1,0,1,0,2,0,0,287,1,2671936,66115
0,0,1,0,1,0,1,0,0,223,1,2671936,56330
0,0,1,0,1,0,1,0,0,227,1,2671936,120001
0,0,1,0,1,0,1,0,0,105,1,2671936,173553
0,0,1,0,1,0,0,0,1,66,0,2671936,163692
0,0,1,0,1,0,0,0,1,226,0,2671936,181657
0,0,1,0,1,0,0,5,1,288,4,2671936,47782
0,0,1,0,1,0,1,1,0,170,1,2671936,398950
0,0,1,0,1,0,1,0,0,105,1,2671936,106395
0,0,1,0,1,0,1,0,0,252,0,2671936,309117
0,0,1,0,1,0,1,0,0,254,0,2671936,146394
0,0,1,0,1,0,2,0,1,212,1,2671936,71009
0,0,1,0,1,0,0,0,0,30,1,2671936,54333
0,0,1,0,1,0,0,1,0,140,0,2671936,149
0,0,1,0,1,0,2,0,0,222,3,2671936,137288
0,0,1,0,1,0,1,0,0,247,1,2671936,151934
0,0,1,0,1,0,0,0,0,285,1,2671936,107741
0,0,1,0,1,0,1,0,0,304,1,2671936,57046
0,0,1,0,1,0,1,0,0,299,1,2671936,91968
0,0,1,0,1,0,1,0,0,297,1,2671936,54685
0,0,1,0,1,0,1,0,0,301,1,2671936,120054
0,0,1,0,1,0,1,0,0,274,1,2671936,64717
0,0,1,0,1,0,1,0,1,203,1,2671936,94522
0,0,1,0,1,0,0,0,1,290,1,2671936,82256
0,0,1,0,1,0,1,0,1,143,1,2671936,51668
0,0,1,0,1,0,1,0,0,289,1,2671936,269595
0,0,1,0,1,0,1,0,0,298,1,2671936,65395
0,0,1,0,1,0,1,0,0,246,1,2671936,42112
0,0,1,0,1,0,1,0,0,278,1,2671936,52122
0,0,1,0,1,0,1,0,0,226,1,2671936,85557
0,0,1,0,1,0,1,0,0,281,1,2671936,70025
0,0,1,0,1,0,2,0,0,298,1,2671936,51499
0,0,1,0,1,0,1,0,0,252,1,2671936,68900
0,0,1,0,1,0,1,0,0,257,1,2671936,52636
0,0,1,0,1,0,1,0,0,250,1,2671936,79811
0,0,1,0,1,0,1,0,0,251,1,2671936,38478
0,0,1,0,1,0,0,0,0,304,1,2671936,138173
0,0,1,0,1,0,2,0,0,302,1,2671936,490981
0,0,1,0,1,0,0,0,0,296,1,2671936,100797
0,0,1,0,1,0,3,0,1,186,0,2671936,120973
0,0,1,0,1,0,1,0,0,110,1,2671936,141599
0,0,1,0,1,0,2,0,0,244,0,2671936,398448
0,0,1,0,1,0,1,0,0,181,0,2671936,427538
0,0,1,0,1,0,1,0,0,167,0,2671936,1606351
0,0,1,0,1,0,2,8,0,276,0,2671936,114992
0,0,1,0,1,0,1,0,0,200,0,2671936,266352
0,0,1,0,1,0,1,0,0,110,1,2671936,74952
0,0,1,0,1,0,1,0,0,129,0,2671936,662875
0,0,1,0,1,0,1,0,0,301,1,2671936,534528
0,0,1,0,1,0,2,0,0,256,1,2671936,159683
0,0,1,0,1,0,1,0,0,302,1,2671936,150490
1,0,1,0,1,0,2,0,0,83,1,2671936,118773
0,0,1,0,1,0,1,0,0,206,3,2671936,253551
0,0,1,0,1,0,1,0,0,239,1,2671936,118532
1,0,1,0,1,0,2,0,0,98,1,2671936,365910
0,0,1,0,1,0,1,0,0,240,1,2671936,75249
0,0,1,0,1,0,1,0,0,227,0,2671936,126522
0,0,1,0,1,0,2,0,0,301,1,2671936,223667
0,0,1,0,1,0,0,0,0,293,1,2671936,218421
